,subject,frame,contact_type
266,B54074,01350.jpg,"[[11, 13], [12, 14], [10, 14], [18, 12], [18, 10], [20, 7], [9, 9], [12, 11], [20, 10], [20, 9], [20, 5], [3, 16], [5, 8], [5, 6], [3, 4], [17, 19], [3, 15], [9, 5], [7, 8]]"
267,B54074,01500.jpg,"[[19, 3], [19, 15], [19, 4], [20, 16], [20, 3], [20, 4]]"
268,B54074,13950.jpg,"[[3, 17], [3, 15], [16, 4], [18, 4], [18, 6], [18, 10], [11, 10], [18, 16], [10, 12], [10, 14], [10, 8]]"
269,B54074,14100.jpg,"[[18, 10], [18, 18], [18, 16], [3, 17], [3, 15], [3, 4], [5, 6], [10, 8], [7, 8], [11, 10], [10, 14], [16, 4], [18, 5]]"
270,B54074,14250.jpg,"[[18, 10], [18, 18], [18, 16], [3, 17], [3, 15], [3, 4], [5, 6], [10, 8], [7, 8], [11, 10], [10, 14], [16, 4], [18, 5]]"
271,B54074,14400.jpg,"[[18, 10], [18, 18], [18, 16], [3, 17], [3, 15], [3, 4], [5, 6], [10, 8], [7, 8], [11, 10], [10, 14], [16, 4], [18, 5]]"
272,B54074,14550.jpg,"[[18, 10], [18, 18], [18, 16], [3, 17], [3, 15], [3, 4], [5, 6], [10, 8], [7, 8], [11, 10], [10, 14], [16, 4], [18, 5]]"
273,B54074,14700.jpg,"[[18, 10], [18, 18], [18, 16], [3, 17], [3, 15], [3, 4], [5, 6], [10, 8], [7, 8], [11, 10], [10, 14], [16, 4], [18, 5]]"
274,B54074,15000.jpg,"[[3, 17], [3, 19], [11, 13], [10, 8], [12, 10], [12, 12], [5, 6], [7, 8], [18, 16], [18, 3], [20, 3]]"
275,B54074,18300.jpg,"[[17, 9], [17, 5], [17, 7], [19, 9]]"
276,B55777,00500.jpg,"[[19, 19]]"
277,B55777,00875.jpg,"[[19, 3]]"
278,B55777,01000.jpg,"[[19, 19]]"
279,B55777,01375.jpg,"[[19, 20], [17, 17]]"
280,B55777,05000.jpg,"[[20, 4]]"
281,B55777,05125.jpg,"[[9, 17], [18, 16], [11, 9], [12, 10], [9, 19]]"
282,B55777,05250.jpg,"[[9, 17], [11, 9], [12, 10], [18, 16], [3, 1]]"
283,B55777,05375.jpg,"[[9, 17], [10, 16], [18, 16], [20, 20]]"
284,B55777,05500.jpg,"[[10, 18], [12, 10], [9, 6], [11, 8]]"
285,B55777,05625.jpg,"[[17, 15], [9, 6], [11, 8], [18, 4]]"
286,B55777,05750.jpg,"[[19, 19], [18, 4], [17, 15]]"
287,B55777,06000.jpg,"[[18, 16], [10, 6], [9, 6]]"
288,B55777,06125.jpg,"[[10, 6], [9, 6]]"
289,B55777,06250.jpg,"[[18, 16], [16, 1], [3, 1], [17, 15], [17, 17], [9, 17], [9, 6]]"
290,B55777,06375.jpg,"[[9, 6]]"
291,B55777,06500.jpg,"[[19, 19], [19, 17], [9, 6], [18, 16]]"
292,B55777,06625.jpg,"[[17, 15], [9, 6]]"
293,B55777,06750.jpg,"[[18, 16], [10, 6]]"
294,B55777,06875.jpg,"[[18, 16], [10, 6], [19, 19]]"
295,B55777,07000.jpg,"[[18, 16]]"
296,B55777,07125.jpg,"[[9, 6]]"
297,B55777,07250.jpg,"[[9, 6]]"
298,B55777,07375.jpg,"[[9, 6], [19, 19], [17, 17]]"
299,B55777,07500.jpg,"[[10, 6]]"
300,B55777,07625.jpg,"[[9, 17], [9, 6]]"
301,B55777,07750.jpg,"[[10, 6]]"
302,B55777,07875.jpg,"[[10, 6]]"
303,B55777,08000.jpg,"[[10, 6], [18, 4], [18, 6]]"
304,B55777,08250.jpg,"[[10, 6], [18, 15]]"
305,B55777,09625.jpg,"[[10, 6]]"
306,B55777,09750.jpg,"[[10, 6]]"
307,B55777,09875.jpg,"[[10, 6], [11, 19]]"
308,B55777,10000.jpg,"[[10, 6]]"
309,B55777,10125.jpg,"[[10, 6]]"
310,B55777,10250.jpg,"[[18, 16]]"
311,B55777,10375.jpg,"[[16, 1]]"
312,B55777,10500.jpg,"[[16, 1]]"
313,B55777,10625.jpg,"[[18, 16], [0, 1]]"
314,B55777,10750.jpg,"[[18, 16], [0, 1]]"
315,B55777,10875.jpg,"[[18, 16]]"
316,B55777,11250.jpg,"[[3, 1], [20, 16]]"
317,B55777,11625.jpg,"[[0, 1]]"
318,B55777,11750.jpg,"[[20, 16], [11, 17]]"
319,B55777,11875.jpg,"[[11, 17]]"
320,B55777,12000.jpg,"[[11, 17]]"
321,B55777,12125.jpg,"[[11, 17]]"
322,B55777,12250.jpg,"[[11, 17]]"
323,B55777,12375.jpg,"[[11, 17], [18, 18]]"
324,B55777,12500.jpg,"[[3, 1], [11, 17]]"
325,B55777,12625.jpg,"[[11, 17]]"
326,B55777,12875.jpg,"[[16, 1]]"
327,B55777,13250.jpg,"[[20, 16]]"
328,B55777,13375.jpg,"[[18, 16], [19, 9]]"
329,B55777,13500.jpg,"[[20, 6], [20, 4], [17, 3], [19, 3], [19, 15]]"
330,B55777,13625.jpg,"[[19, 3], [19, 15], [17, 15]]"
331,B55777,14000.jpg,"[[20, 15]]"
332,B55777,14125.jpg,"[[20, 15]]"
333,B55777,14250.jpg,"[[18, 15]]"
334,B55777,15000.jpg,"[[12, 16]]"
335,B55777,16750.jpg,"[[17, 19]]"
336,B55777,17250.jpg,"[[19, 9]]"
337,B55777,17375.jpg,"[[11, 19]]"
338,B55777,18250.jpg,"[[18, 15], [19, 11]]"
339,B55777,18375.jpg,"[[18, 15]]"
340,B55777,18500.jpg,"[[18, 15]]"
341,B55777,18625.jpg,"[[10, 6], [19, 19], [18, 15]]"
342,B55777,18750.jpg,"[[10, 6], [18, 15], [19, 19], [9, 20]]"
343,B46237,08375.jpg,"[[19, 9]]"
344,B46237,12750.jpg,"[[19, 20]]"
345,B46237,18625.jpg,"[[19, 20]]"
346,B61501,01625.jpg,"[[20, 20], [20, 19]]"
347,B61501,01750.jpg,"[[20, 20]]"
348,B61501,03125.jpg,"[[10, 3], [9, 5], [9, 7], [10, 16], [10, 18], [12, 19], [9, 10], [9, 9], [20, 16]]"
349,B61501,03250.jpg,"[[9, 18], [10, 20], [9, 20], [9, 5]]"
350,B61501,04000.jpg,"[[20, 18], [19, 17], [19, 19], [20, 20]]"
351,B61501,04125.jpg,"[[20, 3], [20, 16]]"
352,B61501,04500.jpg,"[[20, 16], [20, 3], [20, 4], [19, 4], [19, 15], [19, 3], [9, 13]]"
353,B61501,04625.jpg,"[[20, 16], [20, 3], [20, 4], [19, 4], [19, 5], [19, 3], [19, 6], [20, 5]]"
354,B61501,04750.jpg,"[[20, 0]]"
355,B61501,05625.jpg,"[[20, 20]]"
356,B61501,08750.jpg,"[[20, 1], [20, 0]]"
357,B61501,12125.jpg,"[[9, 8]]"
358,B61501,12625.jpg,"[[20, 10], [20, 8], [9, 13], [19, 5], [19, 3], [17, 5]]"
359,B61501,15875.jpg,"[[19, 17], [20, 20], [20, 18]]"
360,B61501,16500.jpg,"[[9, 13]]"
361,B61501,16875.jpg,"[[19, 3]]"
362,B61501,17000.jpg,"[[10, 8], [9, 17]]"
363,B61501,17500.jpg,"[[19, 18], [19, 16]]"
364,B64396,01875.jpg,"[[20, 17], [9, 13]]"
365,B64396,02500.jpg,"[[20, 19], [9, 13]]"
366,B64396,02625.jpg,"[[9, 13]]"
367,B64396,02875.jpg,"[[20, 19], [20, 20]]"
368,B64396,03000.jpg,"[[9, 13]]"
369,B64396,03625.jpg,"[[9, 13]]"
370,B64396,03750.jpg,"[[9, 13]]"
371,B64396,03875.jpg,"[[9, 13]]"
372,B64396,04750.jpg,"[[9, 13]]"
373,B64396,04875.jpg,"[[9, 13]]"
374,B64396,05000.jpg,"[[9, 13]]"
375,B64396,05125.jpg,"[[9, 13]]"
376,B64396,05250.jpg,"[[9, 13]]"
377,B64396,05375.jpg,"[[9, 13]]"
378,B64396,05750.jpg,"[[9, 13], [19, 20]]"
379,B64396,05875.jpg,"[[9, 11]]"
380,B64396,06000.jpg,"[[19, 13]]"
381,B64396,06375.jpg,"[[19, 19]]"
382,B64396,06875.jpg,"[[20, 19]]"
383,B64396,09625.jpg,"[[19, 20]]"
384,B64396,10250.jpg,"[[19, 19], [19, 17], [20, 20], [20, 18]]"
385,B64396,10375.jpg,"[[19, 19], [19, 17], [20, 20], [20, 18]]"
386,B64396,10625.jpg,"[[19, 20]]"
387,B64396,11000.jpg,"[[3, 1]]"
388,B64396,11125.jpg,"[[3, 1], [0, 0]]"
389,B64396,11250.jpg,"[[19, 4], [19, 15], [19, 3], [20, 3], [20, 4], [20, 5]]"
390,B64396,11375.jpg,"[[19, 4]]"
391,B64396,16500.jpg,"[[19, 15], [19, 17]]"
392,B64396,17250.jpg,"[[19, 9], [17, 9]]"
393,B64396,18500.jpg,"[[19, 17], [19, 15]]"
394,B67411,04125.jpg,"[[19, 13], [19, 19]]"
395,B67411,04750.jpg,"[[19, 19]]"
396,B67411,04875.jpg,"[[20, 1]]"
397,B67411,05375.jpg,"[[19, 20]]"
398,B67411,05500.jpg,"[[18, 11]]"
399,B67411,05875.jpg,"[[13, 13]]"
400,B67411,06250.jpg,"[[13, 13]]"
401,B67411,06500.jpg,"[[13, 13]]"
402,B67411,06625.jpg,"[[13, 13]]"
403,B67411,06750.jpg,"[[13, 13]]"
404,B67411,06875.jpg,"[[13, 13]]"
405,B67411,07125.jpg,"[[13, 13], [19, 20]]"
406,B67411,08125.jpg,"[[13, 13]]"
407,B67411,09500.jpg,"[[13, 13]]"
408,B67411,09625.jpg,"[[13, 13], [19, 20]]"
409,B67411,10875.jpg,"[[19, 15], [19, 17]]"
410,B67411,11000.jpg,"[[20, 3], [20, 16], [20, 4], [12, 17]]"
411,B67411,11125.jpg,"[[19, 3], [19, 15], [20, 3], [20, 16], [19, 4], [20, 4], [12, 8], [11, 9], [12, 10], [11, 11], [12, 12], [13, 14]]"
412,B67411,11250.jpg,"[[20, 3], [20, 5], [20, 15], [18, 10], [17, 17], [17, 9], [12, 8], [11, 9], [12, 10], [12, 12], [11, 11], [13, 14], [3, 1], [3, 4], [16, 16]]"
413,B67411,11375.jpg,"[[10, 20], [2, 1], [0, 0], [3, 1], [16, 16], [3, 4], [17, 17], [12, 8], [11, 9], [11, 11], [12, 10], [12, 12], [13, 14]]"
414,B67411,11500.jpg,"[[10, 20], [2, 1], [0, 0], [3, 1], [16, 16], [3, 4], [17, 17], [12, 8], [11, 9], [11, 11], [12, 10], [12, 12], [13, 14]]"
415,B67411,11625.jpg,"[[10, 20], [2, 1], [0, 0], [3, 1], [16, 16], [3, 4], [17, 17], [12, 8], [11, 9], [11, 11], [12, 10]]"
416,B67411,11750.jpg,"[[17, 15], [17, 3], [18, 20], [12, 8], [11, 9], [11, 11], [12, 10], [12, 12], [13, 14], [11, 17]]"
417,B67411,11875.jpg,"[[19, 3], [20, 3], [19, 15], [20, 16], [20, 4], [19, 4], [11, 8], [13, 14], [11, 9]]"
418,B67411,12250.jpg,"[[19, 19]]"
419,B67411,12750.jpg,"[[13, 13]]"
420,B67411,13375.jpg,"[[19, 15], [20, 8]]"
421,B67411,13500.jpg,"[[20, 4], [13, 8], [19, 3]]"
422,B67411,14125.jpg,"[[20, 19], [20, 17], [8, 13]]"
423,B67411,14500.jpg,"[[8, 13], [18, 17]]"
424,B67411,14750.jpg,"[[18, 17], [18, 19], [13, 8]]"
425,B67411,16125.jpg,"[[19, 19], [20, 19], [20, 17], [18, 15]]"
426,B00501,01125.jpg,"[[12, 13]]"
427,B00501,01250.jpg,"[[12, 13], [9, 20]]"
428,B00501,01500.jpg,"[[19, 18]]"
429,B00501,01625.jpg,"[[14, 14]]"
430,B00501,01750.jpg,"[[14, 14], [12, 13]]"
431,B00501,01875.jpg,"[[14, 14], [12, 13], [19, 20]]"
432,B00501,02000.jpg,"[[14, 14], [12, 13]]"
433,B00501,02250.jpg,"[[14, 14], [12, 13]]"
434,B00501,02500.jpg,"[[14, 14], [12, 13]]"
435,B00501,02625.jpg,"[[14, 14], [12, 13]]"
436,B00501,02750.jpg,"[[14, 14]]"
437,B00501,02875.jpg,"[[14, 14], [19, 18]]"
438,B00501,03000.jpg,"[[14, 14]]"
439,B00501,03125.jpg,"[[14, 14]]"
440,B00501,03250.jpg,"[[14, 14]]"
441,B00501,03375.jpg,"[[14, 14], [12, 13], [19, 20]]"
442,B00501,03500.jpg,"[[12, 13]]"
443,B00501,03625.jpg,"[[12, 13]]"
444,B00501,03750.jpg,"[[12, 13], [14, 14]]"
445,B00501,04000.jpg,"[[19, 20]]"
446,B00501,04500.jpg,"[[14, 13], [19, 18], [19, 20]]"
447,B00501,05500.jpg,"[[14, 13]]"
448,B00501,05625.jpg,"[[14, 13], [19, 20]]"
449,B00501,05875.jpg,"[[14, 13]]"
450,B00501,06000.jpg,"[[14, 13], [20, 20]]"
451,B00501,06125.jpg,"[[14, 13]]"
452,B00501,06375.jpg,"[[14, 13]]"
453,B00501,06500.jpg,"[[11, 8], [17, 6], [19, 6]]"
454,B00501,06625.jpg,"[[11, 8]]"
455,B00501,06750.jpg,"[[11, 6], [19, 16]]"
456,B00501,07000.jpg,"[[11, 6]]"
457,B00501,07125.jpg,"[[11, 6]]"
458,B00501,07250.jpg,"[[11, 6]]"
459,B00501,07625.jpg,"[[11, 6]]"
460,B00501,07875.jpg,"[[20, 16], [20, 3]]"
461,B00501,08875.jpg,"[[11, 6]]"
462,B00501,09000.jpg,"[[19, 20], [11, 6]]"
463,B00501,09500.jpg,"[[11, 6]]"
464,B00501,09625.jpg,"[[11, 19], [20, 5], [12, 6]]"
465,B00501,09750.jpg,"[[11, 19], [20, 5], [12, 6], [18, 3]]"
466,B00501,09875.jpg,"[[18, 17], [18, 3], [12, 5], [11, 18]]"
467,B00501,10000.jpg,"[[11, 18], [18, 17], [18, 3]]"
468,B00501,10125.jpg,"[[18, 17], [11, 18]]"
469,B00501,10750.jpg,"[[20, 10], [19, 9]]"
470,B00501,11000.jpg,"[[20, 10], [19, 9], [18, 18], [17, 17], [17, 19], [3, 15], [3, 1], [3, 4], [11, 8]]"
471,B00501,11125.jpg,"[[11, 8], [12, 10], [11, 9], [20, 5], [20, 3], [20, 16], [5, 6], [3, 4], [3, 15]]"
472,B00501,11250.jpg,"[[11, 19]]"
473,B00501,11500.jpg,"[[11, 20]]"
474,B00501,11875.jpg,"[[20, 17], [20, 6]]"
475,B00501,12250.jpg,"[[20, 19], [19, 20]]"
476,B00501,13125.jpg,"[[19, 4], [19, 3], [17, 8], [9, 10], [9, 9], [9, 13], [11, 11], [9, 7], [11, 9], [20, 17], [5, 16], [18, 18]]"
477,B00501,13250.jpg,"[[9, 13], [3, 6], [3, 4], [10, 19], [10, 20], [18, 18], [20, 5], [16, 16], [16, 1]]"
478,B00501,13375.jpg,"[[15, 4], [3, 16], [15, 1], [17, 17], [17, 19], [11, 11], [11, 14], [9, 8], [9, 9], [5, 6], [10, 10], [11, 12], [3, 4]]"
479,B00501,13500.jpg,"[[15, 4], [3, 16], [15, 1], [17, 17], [17, 19], [11, 11], [11, 14], [9, 8], [9, 9], [5, 6], [10, 10], [11, 12], [3, 4], [0, 0], [18, 10], [20, 5]]"
480,B00501,13625.jpg,"[[12, 12], [11, 11], [11, 13], [11, 8], [11, 10], [19, 19], [19, 11], [20, 16], [20, 4]]"
481,B00501,13750.jpg,"[[12, 10], [12, 12], [9, 9], [11, 11], [11, 13], [16, 1], [18, 18], [16, 16], [3, 4], [10, 8], [11, 8]]"
482,B00501,13875.jpg,"[[18, 18], [18, 20], [20, 12], [20, 17], [19, 11], [18, 5], [11, 8], [11, 9], [11, 11], [9, 8], [12, 10], [12, 12]]"
483,B00501,14000.jpg,"[[18, 18], [10, 20], [18, 5], [11, 8], [11, 9], [12, 12], [12, 10]]"
484,B00501,14125.jpg,"[[20, 10], [18, 16], [11, 8], [12, 10], [12, 12], [18, 5], [16, 1], [3, 4]]"
485,B00501,14250.jpg,"[[19, 5], [19, 7], [19, 9], [20, 10]]"
486,B00501,14500.jpg,"[[19, 3]]"
487,B00501,14625.jpg,"[[20, 15], [20, 17]]"
488,B00501,15750.jpg,"[[20, 8], [20, 6]]"
489,B00501,17875.jpg,"[[20, 8]]"
490,B70930,04050.jpg,"[[17, 4], [17, 6], [19, 3]]"
491,B70930,04200.jpg,"[[19, 15], [19, 3], [20, 12]]"
492,B70930,04350.jpg,"[[19, 17], [19, 11], [20, 14], [12, 8]]"
493,B70930,04500.jpg,"[[12, 8]]"
494,B70930,04800.jpg,"[[20, 3], [18, 16], [19, 8]]"
495,B70930,04950.jpg,"[[17, 17], [17, 19], [20, 20], [18, 16], [12, 8], [20, 3]]"
496,B70930,05100.jpg,"[[12, 8], [20, 20], [18, 20], [18, 18], [20, 3], [17, 19], [17, 17], [0, 1]]"
497,B70930,05400.jpg,"[[19, 9], [19, 5], [20, 16], [20, 3]]"
498,B70930,05550.jpg,"[[20, 3], [12, 8], [20, 16]]"
499,B70930,05700.jpg,"[[12, 8]]"
500,B70930,05850.jpg,"[[12, 8]]"
501,B70930,06000.jpg,"[[12, 8]]"
502,B70930,12450.jpg,"[[20, 16], [20, 18], [18, 18], [18, 16], [14, 8], [9, 19], [9, 17], [12, 10], [9, 6], [3, 4], [5, 5], [11, 11], [9, 9], [9, 8], [3, 15]]"
503,B70930,12600.jpg,"[[3, 1], [3, 4], [5, 6], [3, 15], [3, 16], [14, 8], [12, 10], [12, 12], [11, 11], [9, 8]]"
504,B70930,12750.jpg,"[[3, 4], [5, 6], [3, 15], [14, 8], [12, 10], [12, 12], [11, 11], [9, 8], [18, 16], [18, 3], [20, 10]]"
505,B70930,12900.jpg,"[[3, 4], [5, 6], [3, 15], [14, 8], [12, 10], [12, 12], [11, 11], [9, 8], [18, 16], [18, 3]]"
506,B70930,13050.jpg,"[[19, 15], [12, 10], [12, 12], [11, 14], [11, 11], [14, 8]]"
507,B70930,13800.jpg,"[[20, 15], [19, 3], [19, 16], [17, 3]]"
508,B70930,13950.jpg,"[[20, 4], [20, 6]]"
509,B70930,15000.jpg,"[[20, 16], [20, 4], [19, 3], [19, 15], [19, 4]]"
510,B70930,15150.jpg,"[[19, 15], [19, 3]]"
511,B70930,17550.jpg,"[[9, 17], [15, 17], [3, 1], [5, 4], [14, 8], [12, 10], [14, 9], [18, 10], [9, 6], [3, 4], [3, 15], [3, 16]]"
512,B70930,17700.jpg,"[[9, 17], [15, 17], [3, 1], [5, 4], [14, 8], [12, 10], [14, 9], [9, 6], [3, 4], [3, 15]]"
513,B70930,17850.jpg,"[[3, 1], [5, 4], [14, 8], [12, 10], [14, 9], [9, 6], [3, 4], [18, 16], [19, 9], [18, 5]]"
514,B70930,18000.jpg,"[[9, 20], [9, 18], [17, 19], [17, 17], [17, 0], [19, 16], [19, 3], [9, 3], [20, 15]]"
515,B70930,18150.jpg,"[[19, 16], [19, 4], [19, 3]]"
516,B70930,18300.jpg,"[[19, 16], [19, 3]]"
517,B70930,19050.jpg,"[[19, 15], [20, 16], [20, 3], [19, 3]]"
518,B70930,19200.jpg,"[[20, 16], [20, 4]]"
519,B70930,19350.jpg,"[[19, 16], [19, 4], [19, 3], [20, 17], [20, 19]]"
520,B70930,19500.jpg,"[[19, 15]]"
521,B70930,19650.jpg,"[[19, 8], [17, 8], [17, 10], [20, 15], [20, 4], [15, 16], [15, 18], [5, 14], [5, 12], [5, 13], [5, 11], [5, 10], [5, 9], [3, 5], [2, 0]]"
522,B70930,19800.jpg,"[[9, 8], [19, 4], [19, 15], [20, 15], [20, 3], [20, 5]]"
523,B70930,19950.jpg,"[[11, 8], [19, 18]]"
524,B70930,20400.jpg,"[[11, 20]]"
525,B70930,20550.jpg,"[[11, 20]]"
526,B70930,20700.jpg,"[[11, 9], [13, 10]]"
527,B70930,21450.jpg,"[[20, 8], [20, 7], [17, 3], [19, 3], [17, 15], [15, 15], [15, 4], [20, 10]]"
528,B70930,21600.jpg,"[[17, 15], [17, 3], [19, 5], [19, 3], [20, 6], [20, 10]]"
529,B70930,21750.jpg,"[[20, 8], [13, 5], [11, 5]]"
530,B70930,21900.jpg,"[[20, 5], [18, 16], [18, 5]]"
531,B70930,22050.jpg,"[[20, 5], [18, 5], [20, 10], [3, 15]]"
532,B70930,22200.jpg,"[[20, 16], [20, 4], [15, 19]]"
533,B70930,22350.jpg,"[[19, 15], [11, 18], [11, 5], [11, 3], [11, 19]]"
534,B70930,22500.jpg,"[[19, 4], [19, 16], [19, 3], [20, 4], [20, 15], [20, 3]]"
535,B70930,22650.jpg,"[[20, 5], [17, 6], [19, 4], [19, 15], [19, 6], [17, 18], [9, 8]]"
536,B70930,22800.jpg,"[[3, 1], [3, 20], [3, 19], [9, 8], [10, 8], [9, 10], [10, 9]]"
537,B70930,22950.jpg,"[[16, 17], [16, 19], [16, 0], [3, 0], [3, 3], [18, 4], [20, 16], [20, 4], [17, 6], [19, 4], [10, 9], [0, 0]]"
538,B70930,23100.jpg,"[[20, 16], [18, 4], [12, 15], [3, 5]]"
539,B70930,23250.jpg,"[[3, 16], [15, 16], [17, 6], [19, 4], [19, 15], [19, 3]]"
540,B70930,23400.jpg,"[[19, 16], [19, 4], [19, 3], [20, 4], [20, 15], [20, 3]]"
541,B70930,23550.jpg,"[[19, 16], [19, 4], [19, 3], [20, 4], [20, 15], [20, 3], [18, 19], [18, 17]]"
542,B70930,23700.jpg,"[[19, 5], [20, 5]]"
543,B43691,00375.jpg,"[[20, 8], [20, 6], [19, 19]]"
544,B43691,00500.jpg,"[[20, 8], [20, 6]]"
545,B43691,00750.jpg,"[[20, 8], [20, 6], [19, 11]]"
546,B43691,00875.jpg,"[[20, 17], [20, 15]]"
547,B43691,01375.jpg,"[[19, 3], [19, 15], [19, 5], [19, 4], [20, 4], [20, 3], [20, 16]]"
548,B43691,01500.jpg,"[[18, 12]]"
549,B43691,01875.jpg,"[[19, 19]]"
550,B43691,02500.jpg,"[[18, 13], [20, 14], [20, 12]]"
551,B43691,02625.jpg,"[[18, 13], [20, 12], [18, 14]]"
552,B43691,02750.jpg,"[[20, 5], [20, 10], [20, 18], [20, 17], [18, 10]]"
553,B43691,02875.jpg,"[[3, 13], [9, 12]]"
554,B43691,03000.jpg,"[[12, 13]]"
555,B43691,03125.jpg,"[[12, 14], [20, 10]]"
556,B43691,03375.jpg,"[[13, 13]]"
557,B43691,03500.jpg,"[[13, 13]]"
558,B43691,03875.jpg,"[[13, 13]]"
559,B43691,04125.jpg,"[[13, 13]]"
560,B43691,04375.jpg,"[[13, 13]]"
561,B43691,05000.jpg,"[[13, 13], [12, 13]]"
562,B43691,05125.jpg,"[[11, 13], [13, 14]]"
563,B43691,05250.jpg,"[[9, 5], [3, 19], [3, 17], [20, 5], [20, 7], [20, 10], [10, 8], [11, 14], [12, 12], [10, 10], [9, 13], [12, 20], [19, 3]]"
564,B43691,05375.jpg,"[[12, 12], [10, 10], [10, 8], [3, 15], [20, 5], [12, 13]]"
565,B43691,05500.jpg,"[[12, 12], [10, 10], [10, 8], [3, 15], [20, 5], [12, 13], [20, 16], [20, 3], [9, 13], [11, 14]]"
566,B43691,05625.jpg,"[[12, 12], [10, 10], [10, 8], [3, 15], [20, 5], [12, 13], [20, 16], [11, 14]]"
567,B43691,05750.jpg,"[[12, 12], [10, 10], [10, 8], [3, 15], [20, 5], [12, 13], [20, 16], [11, 14]]"
568,B43691,05875.jpg,"[[10, 10], [10, 8], [3, 15], [20, 5], [12, 13], [20, 3]]"
569,B43691,06000.jpg,"[[10, 10], [10, 8], [3, 15], [20, 5], [12, 13], [18, 6]]"
570,B43691,06125.jpg,"[[3, 15], [3, 4], [16, 4], [3, 3], [18, 6], [20, 18], [10, 8], [10, 10], [12, 12], [11, 14], [12, 13]]"
571,B43691,06250.jpg,"[[3, 15], [3, 4], [3, 3], [18, 6], [10, 8], [10, 10], [12, 12], [11, 14], [12, 13]]"
572,B43691,06375.jpg,"[[3, 15], [3, 4], [3, 3], [18, 6], [10, 8], [10, 10], [12, 12], [11, 14], [12, 13], [16, 4]]"
573,B43691,06500.jpg,"[[3, 15], [3, 4], [3, 3], [18, 6], [10, 8], [10, 10], [12, 12], [12, 13], [16, 4], [20, 18], [18, 16]]"
574,B43691,06625.jpg,"[[3, 15], [10, 8], [10, 10], [12, 12], [12, 13], [5, 9], [18, 16], [18, 18], [18, 4], [16, 4], [3, 4], [5, 6]]"
575,B43691,06750.jpg,"[[3, 15], [10, 8], [10, 10], [12, 12], [12, 13], [5, 9], [16, 4], [3, 4], [5, 6], [18, 6], [18, 5]]"
576,B43691,06875.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [16, 4], [3, 4], [5, 6], [18, 6], [18, 5], [16, 1], [10, 9], [12, 14], [10, 12]]"
577,B43691,07000.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [18, 6], [18, 5], [10, 9], [12, 14], [10, 12], [12, 13]]"
578,B43691,07125.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [18, 6], [18, 5], [10, 9], [12, 13], [12, 12], [20, 20], [18, 18], [18, 16], [16, 4]]"
579,B43691,07250.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [18, 6], [18, 5], [10, 9], [12, 13], [12, 12], [18, 16], [16, 4], [20, 18]]"
580,B43691,07375.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [18, 6], [18, 5], [10, 9], [12, 13], [12, 12], [18, 16], [16, 4], [20, 18], [16, 1]]"
581,B43691,07500.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [10, 9], [12, 13], [12, 12], [18, 16], [16, 4], [16, 1], [18, 4], [18, 3], [9, 13]]"
582,B43691,07625.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [10, 9], [12, 13], [12, 12], [18, 16], [16, 4], [16, 1], [18, 4], [18, 3], [9, 13], [20, 18]]"
583,B43691,07750.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [10, 9], [12, 12], [18, 16], [16, 4], [18, 4], [18, 3], [9, 13], [20, 18]]"
584,B43691,07875.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [10, 9], [12, 12], [18, 16], [16, 4], [18, 4], [18, 3], [9, 13], [20, 18], [12, 13], [12, 14], [16, 1], [20, 10]]"
585,B43691,08000.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [10, 9], [12, 12], [18, 16], [16, 4], [18, 4], [18, 3], [9, 13], [20, 18], [12, 13], [12, 14]]"
586,B43691,08125.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [10, 9], [12, 12], [18, 16], [16, 4], [18, 4], [18, 3], [9, 13], [20, 18], [12, 13], [12, 14]]"
587,B43691,08250.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [10, 9], [12, 12], [18, 16], [16, 4], [18, 4], [18, 3], [9, 13], [20, 18], [12, 13], [12, 14]]"
588,B43691,08375.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [10, 9], [12, 12], [18, 16], [16, 4], [18, 4], [18, 3], [9, 13], [20, 18], [12, 13], [12, 14]]"
589,B43691,08500.jpg,"[[3, 15], [10, 8], [10, 10], [5, 9], [3, 4], [5, 6], [10, 9], [12, 12], [18, 16], [16, 4], [18, 4], [18, 3], [9, 13], [12, 13], [12, 14], [20, 20], [18, 18]]"
